cpb,titulo,titulo_norm,festival,pontos_festival,pontuacao_total_obra,fonte
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Festival Internacional de Cinema de Chicago,1.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Festival Internacional de Cinema de Gijon,0.5,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Festival Internacional de Cinema de Guadalajara,4.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Festival Internacional de Cinema de Karlovy Vary,10.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Festival Internacional de Cinema de Miami,4.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Festival Internacional de Cinema de Punta Del Este,2.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Festival Internacional de Cinema de São Francisco,1.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Festival Internacional de Cinema de Toronto,8.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Festival Internacional de Cinema do Cairo,2.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Mostra Internacional de Cinema de São Paulo,2.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Thessaloniki International Film Festival,1.0,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800307200000,SUEÑO FLORIANÓPOLIS,sueno florianopolis,Zurich Film Festival,0.5,50.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,CINANIMA,1.5,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,Festival de Cinema de Cartagena,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,Festival Internacional de Animação - Annecy,10.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,Festival Internacional de Cine de Mar del Plata,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,Festival Internacional de Cinema de Guadalajara,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),8.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,Mostra Internacional de Cinema de São Paulo,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,Ottawa International Animation Festival,8.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100017700000,BOB CUSPE - NÓS NÃO GOSTAMOS DE GENTE,bob cuspe - nos nao gostamos de gente,Sitges - Festival Internacional de Cinema Fantástico da Catalunha,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,BAFICI,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Cine PE - Fetival Audiovisual do Recife,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Festival de Cinema Brésilien de Paris,1.5,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Festival de Cinema de Istambul,1.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Festival de Cinema Ibero-americano de Huelva,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Festival de Cinema LGBTIQ+ de Londres - BFI Flare,0.5,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Festival du Film Brésilien de Montreal,0.5,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Festival Internacional de Cinema de Veneza,12.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Festival Internacional de Cinema do Uruguai,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Giornate degli Autori,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,IFFI - Festival Internacional de cinema da Índia (Goa),1.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Mix Brasil,3.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Mostra Internacional de Cinema de São Paulo,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,SFF - Sydney Film Festival,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100408300000,DESERTO PARTICULAR,deserto particular,Thessaloniki International Film Festival,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,FESTIN Lisboa,0.5,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival de Cinema Brésilien de Paris,1.5,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival de Gramado,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival do Rio,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival Internacional de Cine de Mar del Plata,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival Internacional de Cinema de Berlim,12.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival Internacional de Cinema de Chicago,1.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival Internacional de Cinema de Guadalajara,4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival Internacional de Cinema de Punta Del Este,1.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival Internacional de Cinema do Cairo,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival Internacional de Cinema do Uruguai,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Film Festival Ghent,1.5,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Palm Springs,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,Semana Internacional de Cine de Valladolid (Seminci),2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700054400000,AS DUAS IRENES,as duas irenes,SIFF - Seattle International Film Festival,2.0,49.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Donostia - Festival Internacional de Cinema de San Sebastián,8.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Encontros de Cinema da Amércia Latina de Toulouse,4.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Festival de Cinema de Istambul,2.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Festival de Cinema Ibero-americano de Huelva,2.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Festival do Rio,4.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Festival Internacional de Cinema de Miami,4.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Festival Internacional de Cinema de Toronto,8.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Festival Internacional de Melbourne,1.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Los Angeles AFI Fest,4.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Mix Brasil,0.5,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Mostra Internacional de Cinema de São Paulo,4.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200312700000,CARVÃO,carvao,Transilvania International Film Festival,3.0,48.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Encontros de Cinema da Amércia Latina de Toulouse,2.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Festival de Brasília,8.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Festival de Cinema Brésilien de Paris,1.5,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Festival de Cinema de Locarno,8.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Festival Internacional de Cinema de Munique (Filmfest München),1.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Festival Internacional de Cinema de Roterdã,3.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Festival Internacional de Turim,4.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Festival Internacional Entrevues Belfort,1.5,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Festival Trois Continents (Nantes),2.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Forumdoc.bh - Festival do Filme Documentário e Etnográfico,1.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,INDIELISBOA - Festival Internacional de Cinema Independente,2.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Janela Internacional do Cinema,4.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Los Angeles AFI Fest,4.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Mostra Internacional de Cinema de São Paulo,4.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,New Directors New Films,1.0,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Panorama Internacional Coisa de Cinema,0.5,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800466100000,TEMPORADA,temporada,Semana de Cinema,0.5,48.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Donostia - Festival Internacional de Cinema de San Sebastián,8.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Encontros de Cinema da Amércia Latina de Toulouse,2.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival de Cannes,12.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival Internacional de Cine de Mar del Plata,4.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival Internacional de Cinema de Amiens,4.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival Internacional de Cinema de Beijing,1.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival Internacional de Cinema de Guadalajara,4.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival Internacional de Cinema de Karlovy Vary,3.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival Internacional de Cinema de Moscou,1.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival Internacional de Cinema de São Francisco,2.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival Internacional de Cinema do Uruguai,1.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Festival Internacional Mannheim Heidelberg,2.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Hong Kong International Film Festival,1.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,IFFK - International Film Festival of Kerala,1.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Thessaloniki International Film Festival,1.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100271900000,EL EMPLEADO Y EL PATRÓN,el empleado y el patron,Zurich Film Festival,0.5,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Athens International Film Festival,1.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Donostia - Festival Internacional de Cinema de San Sebastián,18.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Festival de Cinema de Istambul,2.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Festival Internacional de Cinema de Guadalajara,4.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Festival Internacional de Cinema de Karlovy Vary,3.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Festival Internacional de Cinema de Roterdã,3.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Festival Internacional de Cinema de Toronto,8.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Festival Internacional de Cinema de Viena,1.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Festival Internacional de Viña del Mar,1.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Jeonju Internacional Film Festival,2.0,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800458600000,VERMELHO SOL,vermelho sol,Transilvania International Film Festival,0.5,47.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,ATLANTIDOC - Festival Internacional de Cinema Documentário,2.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,BAFICI,4.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Cine Las Americas International Film Festival,1.5,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Cine PE - Fetival Audiovisual do Recife,4.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Cine Vitória,1.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Docs MX - Festival Internacional de Documentário da Cidade do México,2.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Festival do Rio,2.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Festival Internacional de Cine Político,2.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Festival Internacional de Cinema de Berlim,16.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),2.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,LUCAS Internationales KinderFilmFestival,1.5,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,NewFest - Festival de Cinema e Mídias LGBTQ+,1.5,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Olhar de Cinema - Festival Internacional de Curitiba,2.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,Sheffield Doc Fest,2.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900350700000,ESPERO TUA (RE)VOLTA,espero tua (re)volta,SIFF - Seattle International Film Festival,2.0,45.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800056700000,FERRUGEM,ferrugem,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,45.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800056700000,FERRUGEM,ferrugem,Donostia - Festival Internacional de Cinema de San Sebastián,8.0,45.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
